freq	sample	file_path	tilename	is_pos_tile	subtype	refposition	is_kmer_freq_okay	scheme	scheme_version	qc_status	qc_message	min_kmer_freq_threshold
41	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3118525-2.2.3.1.3	False	2.2.3.1.3	3118525	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
54	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3159204-2.2.1.1.3	False	2.2.1.1.3	3159204	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
50	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3187428-2.2.3.1.1	False	2.2.3.1.1	3187428	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
57	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3200083-2.1	False	2.1	3200083	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
46	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3204925-2.2.3.1.5	False	2.2.3.1.5	3204925	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
87	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3230678-2.2.2.1.1.1	False	2.2.2.1.1.1	3230678	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
53	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3233869-2.1.1.1.1	False	2.1.1.1.1	3233869	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
67	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3254229-2.2.3.1.3	False	2.2.3.1.3	3254229	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
57	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3257074-2.2.1	False	2.2.1	3257074	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
64	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3264474-2.2.2.1.1.1	False	2.2.2.1.1.1	3264474	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
23	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3267927-2.2.2.2.2.1	False	2.2.2.2.2.1	3267927	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
49	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3278067-1.1	False	1.1	3278067	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
67	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3299717-2.2.3.1.4	False	2.2.3.1.4	3299717	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
51	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3305400-2.1.1.1	False	2.1.1.1	3305400	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
46	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3373069-2.2.2.2.1.1	False	2.2.2.2.1.1	3373069	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
50	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3408895-2.1.1	False	2.1.1	3408895	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
46	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3436797-2.2.2.1.2	False	2.2.2.1.2	3436797	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
69	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3523461-2.2.2.2.4	False	2.2.2.2.4	3523461	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
22	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3540924-2.2.2.2.2.2	False	2.2.2.2.2.2	3540924	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
52	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3553986-2.2.3.3	False	2.2.3.3	3553986	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
41	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3580227-2.2.2.2.5	False	2.2.2.2.5	3580227	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
68	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3586333-2.2.2.2.2.1	False	2.2.2.2.2.1	3586333	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
56	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3587211-2.2.1.1.2	False	2.2.1.1.2	3587211	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
57	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3647258-2.2.2.2.2.1	False	2.2.2.2.2.1	3647258	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
62	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3671709-2.2.3.1.5	False	2.2.3.1.5	3671709	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
47	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3686624-2.2.2.2.5	False	2.2.2.2.5	3686624	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
60	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3691258-2.2.2.1.1	False	2.2.2.1.1	3691258	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
71	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3696399-2.2.2.2.2	False	2.2.2.2.2	3696399	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
47	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3742501-2.1.1.3	False	2.1.1.3	3742501	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
48	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3801966-2.1.1	False	2.1.1	3801966	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
54	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3802645-2.1	False	2.1	3802645	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
77	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3811523-2.2.2.1.1	False	2.2.2.1.1	3811523	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
62	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3819645-2.2.2.2.3	False	2.2.2.2.3	3819645	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
51	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3822905-2.2.1.1.3	False	2.2.1.1.3	3822905	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
50	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3855172-2.2.3.1.3	False	2.2.3.1.3	3855172	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
45	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3864871-2.2.1.1	False	2.2.1.1	3864871	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
66	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3867228-1.1	False	1.1	3867228	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
68	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3913221-1.3	False	1.3	3913221	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
37	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3931056-2.2.3.2.1	False	2.2.3.2.1	3931056	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
53	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3932517-2.2.3.2	False	2.2.3.2	3932517	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
71	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3939049-2.1.1.2	False	2.1.1.2	3939049	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
46	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative3943311-2.2.1.1.2	False	2.2.1.1.2	3943311	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
57	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4013058-2.1.1.2	False	2.1.1.2	4013058	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
58	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4030144-2.2.3.2	False	2.2.3.2	4030144	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
38	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4035893-2.1.2	False	2.1.2	4035893	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
52	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4047770-2.2.2.1.2	False	2.2.2.1.2	4047770	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
70	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4079393-2.2.3.2.1	False	2.2.3.2.1	4079393	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
40	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4081360-2.2.2.2.1.5	False	2.2.2.2.1.5	4081360	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
55	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4086376-2.2.2.1.3	False	2.2.2.1.3	4086376	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
36	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4101230-2.1.2	False	2.1.2	4101230	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
40	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4120499-2.1.1.3	False	2.1.1.3	4120499	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
60	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4136269-2.2.2.2.2	False	2.2.2.2.2	4136269	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
44	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4136928-2.1.2	False	2.1.2	4136928	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
73	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4145957-2.1	False	2.1	4145957	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
60	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4157035-2.2.2.2.1.2	False	2.2.2.2.1.2	4157035	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
72	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4166216-1.2	False	1.2	4166216	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
54	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4178681-2.2.3.2	False	2.2.3.2	4178681	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
45	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4211912-2.2.1.1.1.1	False	2.2.1.1.1.1	4211912	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
42	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4215208-2.1.2	False	2.1.2	4215208	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
53	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4282538-2.1.3	False	2.1.3	4282538	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
66	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4286359-2.2.3.2	False	2.2.3.2	4286359	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
70	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4297704-2.2.3.1.2	False	2.2.3.1.2	4297704	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
68	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4299778-2.2.3.2.1	False	2.2.3.2.1	4299778	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
51	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4327318-2.1.2	False	2.1.2	4327318	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
46	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4445342-2.2.2.2.5	False	2.2.2.2.5	4445342	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
53	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4472427-1.3	False	1.3	4472427	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
